Tweet,label
"@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs",anger
"@happyandbashful Flirt, simper, pout, repeat. Yuck.",anger
"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.",anger
There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know,anger
Soooo badly want to dye my hair dark but have never been dark before soooo torn 😭😭😭,anger
"Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb",anger
Nor hell a fury like a woman scorned -- William Congreve,anger
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness ,anger
I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,anger
Brad Pitt being investigated for child abuse?! this all just got really #dark,anger
@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry,anger
"@DDogsScout 'Oh!' Almost with odd cheerfulness, Big Boss offers: 'Muzzle flash blinding. Accidental by the guy who became my best friend.'",anger
Need a new outlet for #rage,anger
"@healeyraine I'm offended, I actually am",anger
"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ",anger
Gaaaaaaaad! Should have stayed in London!,anger
"@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.",anger
@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain ,anger
People who go the speed limit irritate me,anger
Last @LGCanada product I buy - I promise! Absolutely  #CustomerService,anger
@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...,anger
@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,anger
@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --,anger
"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole",anger
I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.,anger
After what just happened. In need to smoke. ,anger
@ATrumping hahahahahaha!! Oh gosh. You are hilarious. A black man trying to keep racism alive. Get out of here man.,anger
Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger
Chris ate all my mac n cheese so imma eat all his taffy #revenge,anger
@BuzzFeed so this houses will get into my instestines and scare my poop and I'll shit my pants?,anger
I came to work for no reason 😩🔫\nI could've stayed in bed,anger
@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?,anger
Noooooo @GBBOUK without #MaryBerry will be #awful #endofanera going 2b so #lost @Channel4 have bought a #lameduck there #notallaboutthemoney,anger
"@Cpt_SRogers_\n'Well it can go one of two ways. You either get over it and accept it, because it's not going to change, or you mope about --",anger
"Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity.",anger
God we need a new goal keeper! They’re both horrific.,anger
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the ,anger
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,anger
Nothing worse than an uber driver that can't drive. #awful,anger
"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger
@RIPPoohSavage u know ion play that shit bout my weary brother,anger
@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees,anger
"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",anger
Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,anger
There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,anger
@BarackObama I love Lizzy Warren's latest rage against Wall Street.,anger
I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,anger
*Sigh* #depression #saddness #afterellen #shitsucks,anger
@Evan_McMullin He's spent his campaign dividing people up and pitting them against each other. His message is to fear and resent the 'other',anger
@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen,anger
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful",anger
"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful",anger
@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone,anger
@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible,anger
@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?,anger
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them ,anger
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,anger
@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees,anger
in my dream....They were trying to steal my kidney!!!  #blackmarket #whydidiwatchthat,anger
"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",anger
@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months #horrible,anger
#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge,anger
I dislike people who get offended by the littlest shit .,anger
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,anger
F'n morons u23 SMFH can't just be lackadaisical,anger
@shae_caitlin ur road rage gives me anxiety.,anger
"significantly, with a #bitter smile, 'let me",anger
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible,anger
@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,anger
@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,anger
"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. ",anger
"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? ",anger
Awake at 5.30am with a seriously bad throat 😩😩😩😩😷🤒 glands feel huuuuuuuge and I'm in uni soon! #grim,anger
@downeysduckling nick fury,anger
"@alliex both, scrap *ll the rage instead",anger
I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,anger
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,anger
can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,anger
"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",anger
Eat my ass' is no longer an insult,anger
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,anger
@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger
"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",anger
"When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if I'm not elated 2 start a conversation with u",anger
@swarbleflop @LightskinJesuSP they're both pretty awful when you look at them historically,anger
broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto,anger
@coopah Worst than going to the morgue to do a positive ID. #horrible Reuters,anger
@TheOneSoleShoe that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest,anger
Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 #terrible,anger
"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",anger
@Disneyland #nothappy and still #charging the #fullprice 😡😡 #fuming some your #bestrides 😳😳,anger
Everyone is raging,anger
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,anger
@ikhras @benglaze Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created #terrorism,anger
"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. #shocking",anger
@mikefreemanNFL \nIsn't OBrien supposed to be some sort of offensive genius ,anger
Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.,anger
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming,anger
Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,anger
@mrfisher81 Just my attempt at levity 😉,anger
@aidankerrpol I think you should do. Get the fashion police involved. #shocking,anger
@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,anger
Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed,anger
Rojo is shocking.......absolutely shocking !!!,anger
@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a #delight #party #fail #letdown,anger
@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult,anger
"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",anger
My little sister sure can hold a grudge 😂😂😂,anger
Ppl like that irritate my soul,anger
@LiamCannon1 He's just too raging to type properly... Ha ha!,anger
Pakistan continues to treat #terror as a matter of state policy says @MEAIndia. #UriAttack,anger
"Don't join @BTCare they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! ",anger
"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter ",anger
"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",anger
"@Doubtism I'm not on about history or  other people, I'm on about you. I've bullied no one, I make three posts and you attack #bully",anger
@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive,anger
".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking",anger
@ImJim_YoureNot  cyber bully,anger
"@ShieldsCap &lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;",anger
@CNN bully,anger
India should now react to the uri attack..... #revenge,anger
@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?,anger
@lesyoung01 a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.,anger
@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,anger
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",anger
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ,anger
"Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",anger
Why do people gotta start so much drama ? Shoot me ☹️,anger
Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?,anger
The best revenge is massive success.,anger
"@jennylhowe I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by.",anger
Avoiding hearty basset hound no time present-time american the brave: YDXef,anger
"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter ",anger
Forgot to eat dinner and now I'm furious with everything and everyone,anger
Constantly fucking boiling and it's not ok,anger
Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer ,anger
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,anger
"@rabpeel snap, seems to be a problem here",anger
They gonna give this KKk police bitch the minimum sentence..just wattch ,anger
#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !,anger
@TheOneSoleShoe You're doing a terrible job exemplifying the values you espouse. Yesterday you lamented losing a generation of voters...,anger
@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! ,anger
"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL",anger
#travelfail #virgin #virginaus and #etihad #nightmare ... And now we're also delayed. #obvs 🙄😠,anger
#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz ,anger
US you need to band together not apart #nevertrump he promotes hatred and fuels ,anger
Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k ?,anger
"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully",anger
@keyshamackie it's fucking dreadful for live footy matches,anger
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ,anger
"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2",anger
Fake people irritate me,anger
"@News24 #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met",anger
@UndeadLayne @Lauren_Southern all the bully,anger
Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable ,anger
We're going to get City in the next round for a revenge.,anger
"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",anger
I only have to wave a fiery cross and we will f**kin' do this!,anger
"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",anger
Metal keeps you young and spry and keeps your hair luxurious.\n\nYES\n\nSHUT UP AND LISTEN TO ME,anger
Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡,anger
"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge",anger
I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt ,anger
@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger
@DaddyION you and that awful music can take a walk... right off a cliff. K. 😘,anger
@simondawkins23 @Titchlar81 clicked the wrong side was fuming 😭,anger
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,anger
"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger",anger
@danhirtle @Bell Another unhappy customer.  #secreteyes,anger
At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.,anger
@StrangeFacesLA why doesn't this account follow me ,anger
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser,anger
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!,anger
@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,anger
... flat party and I instantly get bollocked about it. #fuming,anger
@The_Nasty_P now you gotta do that with fast n furious,anger
@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job,anger
@1BearTruth standard bitter response .... how's it feel to be the small club in a big city,anger
The #Texans should never play a prime time game again...this is #awful #TNF,anger
Ffs 🙈 when things come back to haunt you... cringe bad cringe 🙋🏼👀🔫 👈 what a terrible gun that is,anger
Never let me see you frown,anger
"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",anger
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic ,anger
Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,anger
No episode today! Whilst editing there was a power outage! We will rebuild...tomorrow #podcast #lost #editing #fail #tomorrow,anger
@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),anger
Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh,anger
Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,anger
"@andrewmcmeme nah, I asked really insightful teacherly questions so he could write a kickass report of his own. He will, sadly, never know",anger
I got a short fuse when im sober.,anger
@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..,anger
@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy,anger
@ChurdAllan fucked my coupon that goal! ,anger
Take my kindness for weakness when you acting silly keeping it 100 ain't your forté  #ChrisBrown #TeamBreezy,anger
"Aberdeen st Johnstone, let's see who can punt it the furthest #awful",anger
"@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?",anger
jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,anger
@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up,anger
"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",anger
Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,anger
Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. ,anger
Farting in a hot are car when your windows don't roll down is terrible. #gag #BresAdvice,anger
Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster,anger
I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch,anger
I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming,anger
After she threw me out I had to sedate her. With a damn horse tranquilizer.',anger
@WHUFC_HUB @westhamtransfer @TheHammers_ I don't see any reason for optimism at this point. Just stringing together bad performances.,anger
@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge,anger
"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry,anger
This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,anger
India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan,anger
@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer,anger
@MlaStandard The depth that you've sunk to. You're readership deserves more.,anger
@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck,anger
I wish you stayed in Da Gump I'll make you panic like the last rapper,anger
Projection is perception. See it in someone else? You also at some level have that within you. #anger ,anger
"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton",anger
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,anger
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",anger
@judahandthelion TONIGHT. Legit can't wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥,anger
"But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick",anger
im tired of people telling me the worry about me when in fact they probably never gave a fuck about me,anger
@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,anger
When someone rudely says all women should have long hair and your inner feminist tries not to rage,anger
"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",anger
Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,anger
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",anger
"@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...",anger
"And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-",anger
"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",anger
"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",anger
"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",anger
@everycolorbot more like every color looks the same #triggered #colorblind ,anger
Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿,anger
@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down,anger
so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,anger
@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,anger
i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,anger
Might just leave and aggravate bae,anger
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,anger
All options are on the table - #revenge is coming.,anger
Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016,anger
@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either ,anger
"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",anger
"No #gbbo from us tonight sadly, we've got a date with some nachos @ODEONCinemas #BridgetJonesBaby",anger
@marthalyssa yep. LOL #bitter,anger
@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking,anger
"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",anger
@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? ,anger
@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.,anger
I swear I got anger issues but my heart big AF...,anger
When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,anger
So grim being up at 6,anger
@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,anger
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,anger
"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",anger
Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,anger
Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger
"@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are #terrible",anger
"@DevilsAdvcate @ManUtd absolutely boring.M a big Manchester United fan,  nd its really disappointing to see them play in ths dull boring way",anger
"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",anger
Just seeing Alex revells face gets me angry,anger
@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople,anger
@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,anger
Trying to book holiday flights on @britishairways website is becoming a #nightmare,anger
"@AnsarAAbbasi John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u need#terrorstatepak",anger
ya boy gets mad tired of pine trees,anger
"Wtf are United doing, shocking defending",anger
#Scorpio always seek revenge!,anger
Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing  #thatsmyluck,anger
The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger
Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit,anger
@PurpleReplisol meden is frowning at you with her non existent face,anger
People fuckin irritate me,anger
