Tweet,label
"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",fear
"Collects all the times when Minerva would chew on his cape. Begins to shiver, runs a hand through his hair. \n\n'You can surely━\n@ardentflier",fear
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",fear
Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry,fear
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,fear
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,fear
India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan,fear
I wish you stayed in Da Gump I'll make you panic like the last rapper,fear
@theurbanologist the tunnels! I shudder to think of the grimy tweets...,fear
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",fear
i met with an employment specialist this morning &amp; she basically told me its unlikely i'll get a job because i clearly have too much anxiety,fear
@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle  #christianity #hell #heaven #purgatory #psychology #jesus,fear
That grudge you're holding keeps making an appearance because #God wants you to deal with it.,fear
"@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",fear
"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",fear
"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",fear
"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology",fear
Be #afraid of the #quiet ones they are the ones who actually #think.,fear
"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",fear
"@Gervaisoholic But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'",fear
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",fear
“What worries you masters you.” - Haddon Robinson @ChoGMinistries #Jesusisthesubject #worry #anxiety #anxious,fear
"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",fear
@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking,fear
"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",fear
@sphiwememela...its bad.I am fearing for my life🙏,fear
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,fear
two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,fear
@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople,fear
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting",fear
@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,fear
"Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.",fear
Trying to book holiday flights on @britishairways website is becoming a #nightmare,fear
"@AnsarAAbbasi John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u need#terrorstatepak",fear
@macmacm43 jeezus God #dark,fear
I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,fear
r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,fear
"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",fear
#panic Panic attack from fear of starting new medication,fear
"@_Adam_Price @WalesPolitics  Am afraid you're at back of BBC queue, editorially trumped by Ron Davies and bicycle paths",fear
Job interview in the afternoon #nervous #ek,fear
Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit,fear
still shaking though 🙃,fear
When you arrive at the office the day before your first ever festival and the Internet is down #panic,fear
Why are all of these people leaving Blizzard??? D: It's giving me a frighten!,fear
@HotRodArchie @qadkins79 I have noticed since #HillarysHeath has become an issue the left is going full panic mode. #NTAC,fear
Omg I actually thought she was going to jump.  #SouthPark20 #southpark,fear
@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.,fear
@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare,fear
There is nothing like being in the shower when the power goes out 😳 #creepy ,fear
@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 ,fear
onus is on Pakistan' : @MEAIndia after #Uri #terror attack,fear
I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack,fear
Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(   #itnevergoes,fear
@CTV_PowerPlay @lraitt Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.,fear
Don't get too close it's dark inside 🌫🌊,fear
Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable,fear
@priorJoan @MizQue \nActually pretty typical of trump supporters\nThis kid learned birtherism in school\nThat's horrific,fear
@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,fear
Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm 🎬📽🎬,fear
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED ,fear
“What worries you masters you.” - Haddon Robinson @ChoGMinistries #Jesusisthesubject   #anxious,fear
horrid having a car n no liscence,fear
@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited,fear
"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",fear
"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror",fear
I'm afraid she's the goat you libeling people? #afraid #goat #libeling,fear
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough,fear
"My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",fear
#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.,fear
"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",fear
@ykrahs666 @HaiderAlAbadi @HassanRouhani %95 of Iraqi political was fighting with Iran against Iraq in 80s %99 of terror in Iraq is Iranian,fear
"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate ",fear
I'm so bored and fat and full and ridiculously overweight and rolls galore #terrible,fear
"@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.",fear
Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅,fear
Need good vibes for my doctors appointment tomorrow! #nervous,fear
"@localblactivist I'm always a little bit weary of speaking up because 1. I don't want to hijack the convo - as an LGBT person, I've seen",fear
"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films!  #horror",fear
@SeanLTheWriter Agree 100%... B. Marshall another concern... would much rather he rested this game...,fear
@ManUtd it was a terrible Freekick...,fear
@lyssababe615 \nIf this room was burning 🔥,fear
@cresbots dw I think cheeks are the most attractive thing in guys too it's terrible tbh,fear
Happy 69th @StephenKing! May u keep haunting us for many years. #horror #writing,fear
@SadiqKhan #terrorism shouldn't be a way of life in the united etates and wasn't until #islam brought it here! #IslamExposed #islambacon,fear
@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge 🙌🏼🙌🏼,fear
"Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont #worry #be #happy",fear
nooooo. Poor Blue Bell! not again. ,fear
@SenJohnMcCain @WSJ an 'Honorable Senator' cheering when a cease fire does not hold! PEOPLE DIE AND YOU CHEER! GENOCIDE SUPPORT NOT GOOD!,fear
Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day,fear
"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist",fear
I have a fear of failure but no urge to be productive,fear
Forgot to plug the phone in overnight #nightmare,fear
"@Tik115 Issue with that is, will the effort involved get back the amount I put into it? That's what I'm fearful of.",fear
When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help  #heart #HeartRacing,fear
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety  #pain",fear
"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder",fear
@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,fear
Most snapchat filters look terrible when you have glasses on,fear
"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain, #anxiety #iamkratom",fear
"@Gen_Ironicus Musicians have a superstitious dread of crossing highway 69, true story",fear
Why do I have such bad anxiety it's annoying,fear
Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. #nightmare,fear
"The 2nd step to beating #anxiety or #depression is realising that it's not about waiting for ...., Take action yourself now.",fear
10 page script due Friday for class. Who said I could do this MFA thing? #panic #GradSchoolProblems #someonetelltinafeytohireme,fear
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear
"there is no shame in fear, what matters is how we face it.",fear
Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,fear
Starting to get butterflies in our tummies about tomorrow...who will win?! #nervous @IPMCOGSAwards,fear
First College Math Test tomorrow #nervous,fear
"@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway",fear
@Briardpup @dogworldnews Did they get the wrong fur Pal? #shocking 😱,fear
"Don't let worry get you down.  Remember that Moses started out as a basket case.  #lol \nToday, choose #faith over #fear #Moses",fear
"@tylerhower Covering Milo might make sense—not much, even at that—but celebrating him as puckish is cooperation in something ghastly.",fear
Literally being here makes me depress tbh,fear
I don't want speak front to him #afraid #intimidate #nopanicattack,fear
Drop every fear...,fear
Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,fear
I Don't know what make #Pakistan fear more their #terrorist or their #terrorism  #TerrorStatePak,fear
@HutchinsonDave I don't know whether to despair or agitate for a cull.,fear
a pedicure is supposed to be nice but honestly I'm so nervous rn my feet are too ticklish,fear
Retweeted Dr. Rand Paul (@RandPaul):\n\nStop fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.,fear
@SeanUnfiltered Texans are scared of this bunch! #intimidated,fear
No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,fear
@1NatalieMaines Can you imagine being the person who has to spray tan him? #shudder,fear
Angel got me nervous out here 😷,fear
@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. ,fear
@wowairsupport it world be great if the live support was actually helpful #nightmare,fear
"@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and #terrorism",fear
Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare,fear
@torreBe Te gusta American horror story y The walking dead?,fear
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal,fear
"@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",fear
I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid ,fear
Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless,fear
"Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000",fear
"What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte  #shitworldforourkids",fear
"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys ",fear
Should've stayed at school cause ain't nobody here,fear
@amychozick @jswatz Not a word about terrorism.,fear
My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!! #sad #TerenceCrutcher,fear
"Now that the whole clown rage has scared me shitless, I'm gonna go cry in my room",fear
Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 #nightmare,fear
@EagleGiles23 @tgilmore_92 what I miss? #outrage,fear
@SusannahSpot I could pop round #nightmare,fear
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear
"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",fear
@Rovers what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far #shocking. #venkysout,fear
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,fear
Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. ,fear
"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",fear
@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!,fear
I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day,fear
It's dark,fear
A3: But chronic sadness may mean there are underlying issues than getting sad occassionally over a particular issue (2/2) #mhchat,fear
This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened,fear
@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited,fear
@Netflix_ME penny dreadful season 3?,fear
Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge ,fear
@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,fear
@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;),fear
Breaking out in hives for the first time since college finals. #anxiety sucks,fear
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,fear
#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar,fear
@skyfootball manchester united...still untrusted iam afraid i might loose my bet,fear
@TJ_FASHO lmao clown my own hair I'm going to dread lmao,fear
Jimmy Carr makes me want to cry and cry *shiver* ,fear
Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation,fear
“Set a goal to achieve something that's so big so exhilarating that excites you &amp; scares you at the same time.” \n― #BobProctor,fear
Marcus Roho is dreadful,fear
My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible,fear
The terror threat level really need to be raised,fear
#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow.,fear
"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",fear
even walking around with my family members who carry guns makes me nervous and theyre my family....,fear
@takumasgirl I fell and heard a snap hffffhj,fear
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep",fear
Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂 #horror #suchagirl,fear
Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,fear
We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving,fear
"Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism.",fear
"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",fear
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated,fear
Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm,fear
@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 #horrific,fear
@WunderlistHelp are you guys still down? When can we go up? #panic,fear
@CharlieEblacker hate being shy 😩,fear
how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..,fear
How I Murdered Your Mother #SpookyTv #horror,fear
"@goofoffartiste Ah, the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers",fear
Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh,fear
That rocky horror remake looks a bit w a n k,fear
@ayeshashafique5 we are not concerned about Pakistan's internal affairs. But the terrorism as it's state &amp; economic policy.#terroristnation,fear
#Trump ’s ‘Make America Great Again’ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees,fear
im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem,fear
@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ,fear
never afraid to start over,fear
#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky,fear
to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside,fear
@Masonicmoron i always hesitate to update.  At least it's no the horrors iPhone users endure every few months 😅😅,fear
@BBCTomEnglish @TimesSport And the dreadful Franglaise.,fear
"They want as police state, they are fearful imbeciles..@interpretingall @mikefar1974 @MetalMilitia74 @Cmvazquez103",fear
@washingtonpost#Trump's #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!,fear
@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,fear
@ChrissyCostanza and have social anxiety. There is many awkward things wrong with me. 😄,fear
@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation 💔,fear
