Tweet,label
final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,sadness
I need a bit of #GBBO to cheer me up after a terrible day!,sadness
I was not made for this world. #empath #unhappy,sadness
"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",sadness
i'm... nervous about this test rip,sadness
"@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump",sadness
i was so embarrassed when she saw us i was like knvfkkjg she thinks we're stalkers n then she starts waving all cheerfully inviting us in 😩,sadness
"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷",sadness
finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,sadness
will brawndo cure my depression? @MikeJudge #Idiocracytoday,sadness
"@warrensarahh @CjKiid awe, miss y'all too!:)",sadness
"@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! 🎉👌🏻💙 #HotForMeTour",sadness
F'n morons u23 SMFH can't just be lackadaisical,sadness
@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad,sadness
@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.,sadness
in health we did a think about depression and now i feel like i have it,sadness
Muscled man with huge heart is messing with my brain and heart. #lost #confused,sadness
@rosalilium I'm wearing all black tomorrow to mourn. 😭💔,sadness
"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. ",sadness
When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,sadness
"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? ",sadness
Awake at 5.30am with a seriously bad throat 😩😩😩😩😷🤒 glands feel huuuuuuuge and I'm in uni soon! #grim,sadness
A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .,sadness
@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process ,sadness
"Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers",sadness
and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,sadness
@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months ,sadness
@Fra93_bruno wow I'm just really sadden by that. Terrible,sadness
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,sadness
can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,sadness
Urgent need to get a new job. The constant gloom of my current one is getting a bit ridiculous now.,sadness
Eat my ass' is no longer an insult,sadness
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,sadness
"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",sadness
@ScmCIafIin 'Don't you know how nervous I was to see you?',sadness
@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro,sadness
"@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",sadness
I'm such a shy girl🙄,sadness
Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 #terrible,sadness
mmmm i'm kinda sad i hope i can shake this before school,sadness
now playing yung fav song ni chavs #sober 😂,sadness
NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. #nlpoli - never dull,sadness
No one wants to win the wild card because you have to play the Cubs on the road.  #sadness,sadness
"@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since. #sad #Autumn",sadness
Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.,sadness
Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,sadness
Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,sadness
Rojo is shocking.......absolutely shocking !!!,sadness
@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a #delight #party #fail #letdown,sadness
"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",sadness
My little sister sure can hold a grudge 😂😂😂,sadness
"One step forward, two steps backward, the link to RogerFedererShop doesn´t work.😰 I am losing hope about Roger Federer new Website #sadness",sadness
@TampaBayRay I cried with laughter.,sadness
@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,sadness
"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",sadness
Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,sadness
"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",sadness
When will the weeks full of Mondays end?? #disheartened,sadness
@ParamjitGarewal way to go #London. Nice job electing a #muslim #jihadist for mayor. Good luck with your future #terror attacks #sadiqkhan,sadness
@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive,sadness
Feeling #gloomy,sadness
".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking",sadness
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",sadness
"Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",sadness
nooooo. Poor Blue Bell! not again. #sad,sadness
@Bietron 🤓 dont be sad.. btw good night davina..go sleep larh..,sadness
Forgot to eat dinner and now I'm furious with everything and everyone,sadness
That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥😥,sadness
Constantly fucking boiling and it's not ok,sadness
@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 ,sadness
Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer ,sadness
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,sadness
Condolences to the  JC and the Georges family.. ,sadness
@BigBossPeltonen \nLikewise #death #cutting #despair,sadness
#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !,sadness
@TheOneSoleShoe You're doing a terrible job exemplifying the values you espouse. Yesterday you lamented losing a generation of voters...,sadness
Been a while since I been sober. This life can be so hard,sadness
@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! ,sadness
I feel like an appendix. I don't have a purpose.  #depressed  #alone #lonely #broken  #cry #hurt #crying #life,sadness
"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL",sadness
Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k ?,sadness
"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully",sadness
"@simslover163 I guess it must be really expensive... For me it's that the whole family stayed in Poland, so I really miss them...",sadness
Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable ,sadness
It appears my fire alarm disapproves of my cooking style,sadness
alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,sadness
"She began to squirm beneath @hcllbent, struggling to get out of his relentless grasp. When she realized that the attempt was useless,++",sadness
When you have 15 doe run the opposite side of you 🙁 #depression,sadness
@simondawkins23 @Titchlar81 clicked the wrong side was fuming 😭,sadness
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,sadness
@danhirtle @Bell Another unhappy customer.  #secreteyes,sadness
@GCC_DiscGolf lost my xt nova around hole 8 or 9 #sadness,sadness
@StrangeFacesLA why doesn't this account follow me ,sadness
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser,sadness
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!,sadness
"@SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry.",sadness
"Dehydrated, exhausted, stressed but still blessed. ",sadness
"@paige_christian awe man, when are you free then? ☹️️☹️️☹️️💘💘💘",sadness
@KurakkuSora he is.\nSure his mind was clouded but...],sadness
@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job,sadness
@1BearTruth standard bitter response .... how's it feel to be the small club in a big city,sadness
“My friend do you fly away now? To a world that abhors you and I? All that awaits you is a somber morrow No matter where the winds may blow”,sadness
The #Texans should never play a prime time game again...this is #awful #TNF,sadness
#haikuchallenge #haiku\n\nThe crisp autumn air\nMy freedom purchased through death\nNo one will mourn me,sadness
No episode today! Whilst editing there was a power outage! We will rebuild...tomorrow #podcast #lost #editing #fail #tomorrow,sadness
I honestly feel nothing towards either of my parents and it's pretty depressing,sadness
If I could turn anxiety off--I would. #nooneunderstands ,sadness
Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,sadness
"@andrewmcmeme nah, I asked really insightful teacherly questions so he could write a kickass report of his own. He will, sadly, never know",sadness
I got a short fuse when im sober.,sadness
I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha,sadness
@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..,sadness
Go help the cause.@plantingaseed.net. #recovery  #sober #addiction,sadness
"@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.",sadness
@abra @abra @abra what're you doing to my ears? To my soul?! #GoodMusic #melancholy,sadness
"Woke by #nightmare @ 3AM, couldn't sleep any more, so took a #UseAllTheHotWaterShower. Now I have time to read.",sadness
"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",sadness
Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,sadness
Farting in a hot are car when your windows don't roll down is terrible. #gag #BresAdvice,sadness
Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster,sadness
@WHUFC_HUB @westhamtransfer @TheHammers_ I don't see any reason for optimism at this point. Just stringing together bad performances.,sadness
i've got a lot of tokens saved up and i wanna spam the event song but my eyes sting im so tired,sadness
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,sadness
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry,sadness
This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,sadness
"Two blankets, a hoody, and still no Eternal Sunshine to mope to.",sadness
@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer,sadness
@theurbanologist the tunnels! I shudder to think of the grimy tweets...,sadness
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,sadness
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",sadness
😑😑😑&lt;---- that moment you finish a Netflix series and have nothing else to watch. #depression,sadness
"But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick",sadness
"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",sadness
"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",sadness
"The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes",sadness
@_wednesdaychild I need to cheer up,sadness
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",sadness
"And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-",sadness
"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",sadness
Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.,sadness
"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",sadness
@everycolorbot more like every color looks the same #triggered #colorblind ,sadness
"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",sadness
"@Gervaisoholic But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'",sadness
so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,sadness
@FoxNews Very thought provoking &amp; leads one to question what really happened.Very sad for all.,sadness
@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,sadness
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",sadness
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,sadness
All options are on the table - #revenge is coming.,sadness
The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,sadness
"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",sadness
@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst,sadness
Rooney = whipping boy. #mufc #sad,sadness
"No #gbbo from us tonight sadly, we've got a date with some nachos @ODEONCinemas #BridgetJonesBaby",sadness
Drop Snapchat names #bored #snap #swap #pics,sadness
"@nigeriaLNG @TonyAttah #lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. #disappointed #weary however  #wewait",sadness
@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,sadness
@sphiwememela...its bad.I am fearing for my life🙏,sadness
When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,sadness
@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,sadness
So grim being up at 6,sadness
@BeeTuppy We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We,sadness
"I miss my gran singing Rawhide, in her deep baritone growl.",sadness
two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,sadness
"@DevilsAdvcate @ManUtd absolutely boring.M a big Manchester United fan,  nd its really disappointing to see them play in ths dull boring way",sadness
it didn't impress me but it didn't depress me',sadness
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible,sadness
"@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",sadness
@macmacm43 jeezus God #dark,sadness
Love this! Laughing while crying works too! #katherinemansfield #failure  #dealingwithfailure,sadness
ya boy gets mad tired of pine trees,sadness
I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,sadness
r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,sadness
"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is ",sadness
@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,sadness
Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing  #thatsmyluck,sadness
The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,sadness
@OniLink86 @DarekMeridian lmao awe...  #sad,sadness
When you arrive at the office the day before your first ever festival and the Internet is down #panic,sadness
People fuckin irritate me,sadness
So drunk me hid my keys very well sober me couldn't find it anywhere,sadness
So depressing that it's darker so much earlier now,sadness
"@msfang they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",sadness
Is it just me or is this a very weird time for the world? #change #enlightenment #gloomy #weird #sigh #imaginepeace #imaginelove #unite,sadness
Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!,sadness
Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡,sadness
"@_JuliaSteiner : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -",sadness
some of the casuals tweets that Vic has faved are making me gag ,sadness
@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,sadness
Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,sadness
Men cannot even handle the suspicion of a horn farless 😩,sadness
On bedrest since I got out of the hospital. U find in unopened beer.. what do I do. Pour that shit out! No alcohol at all for me #sober,sadness
ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,sadness
"stg I been in pine bluff all morning and to piss me off even more, my damn shoes came in as a size 4!!!!!! I KNOW I SAID 6🙄🙄🙄🙄 FML",sadness
Ffs dreadful defending,sadness
I lost a couple niggas I want revenge so put me in coach,sadness
John and his 'magic box' #lost,sadness
Nobody wants a grouch but DONT move to SD if you want to be a rapper. #serious,sadness
@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare,sadness
There is nothing like being in the shower when the power goes out 😳 #creepy ,sadness
"@MHChat if we don't understand how to express our emotions to others, may lead to sadness / loneliness &amp; neg impact on long term mh #MHChat",sadness
@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 ,sadness
@JlKelly1 @FJ_Berry I've got #teampaella presents on their way for you and Fi but I don't think they'll arrive by Saturday sadly!! ;),sadness
onus is on Pakistan' : @MEAIndia after #Uri #terror attack,sadness
Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch,sadness
"Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.",sadness
#welfarereform should not be a 'model' for #snap.,sadness
Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris,sadness
"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",sadness
@maddie_truex just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet,sadness
@Ashleyavitia_ don't leave me #sad,sadness
Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(   #itnevergoes,sadness
@CTV_PowerPlay @lraitt Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.,sadness
"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam ",sadness
@TillTheEndMMVI I accidetly dumped boiling water my myself 😫,sadness
Don't get too close it's dark inside 🌫🌊,sadness
@l1ght__eyes u tried boiling em takes years too,sadness
I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,sadness
We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,sadness
@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice,sadness
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia  #notfair,sadness
@priorJoan @MizQue \nActually pretty typical of trump supporters\nThis kid learned birtherism in school\nThat's horrific,sadness
"Only God knows why things happen, sometimes it's just hard to understand. #sad #prayingforyou",sadness
@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,sadness
@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming,sadness
We can't even grieve over one black body before another one pops up due to pig brutality,sadness
"@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum",sadness
Tho we haven't talked Jeff but the news is so sad and shocking. R.I.P Jeffrey,sadness
It's been 5 weeks and I still go through depression smh,sadness
We have left #Maine. #sadness,sadness
"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",sadness
I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous. #sad,sadness
When you have 15 doe run the opposite side of you 🙁 ,sadness
@stevesingiser @POLITICO_Steve Put a damper on my mood.,sadness
I have not nap for 3 days in a row I'm very unhappy rn,sadness
horrid having a car n no liscence,sadness
Girls irritate me so much lol,sadness
People are trying too hard to hate on Cam Newton without understanding his position #sad,sadness
Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand,sadness
"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",sadness
"@British_Airways In your Concorde Lounge in Terminal 7 JFK. So saddened to have to say, service so far is dismal. Don't expect a reply.",sadness
Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! ,sadness
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough,sadness
#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.,sadness
This world has some serious issues we should all go to therapy,sadness
And here we go again 😓 #restless,sadness
"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",sadness
"Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.",sadness
I'm so bored and fat and full and ridiculously overweight and rolls galore #terrible,sadness
Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair  #pretendinghesok #ruok #AFLCatsSwans,sadness
"@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat",sadness
RIP 'dancing on my own' after that awful song and dance,sadness
@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful,sadness
"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",sadness
"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? ",sadness
Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet,sadness
@ChipotleTweets Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus #sadness,sadness
I truly believe in my heart right now that Satan is rejoicing because we are all against one another,sadness
Keep in mind. We're all weak. Don't insult people just because they're human.,sadness
"@CCTakato at least in crystal every part of it is portrayed as being WRONG, the dark atmosphere, the fact that mamoru is brainwashed",sadness
My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #optimism,sadness
"@selbsie yapyap! once upon a time, I was an avid fanfiction patron during my K-Pop heyday.",sadness
"@ezlisteningdisc it doesn't offend me but it's just,,, Weird.",sadness
