Tweet,label
So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking,surprise
Hoping to hear some serious @DonnieTrumpet tonight,surprise
"While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...",surprise
@YahooCare data stolen in 2014 and only now do you tell us #shocking.,surprise
Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile,surprise
Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016,surprise
Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,surprise
@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis ,surprise
So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂,surprise
What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?,surprise
What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing ,surprise
I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper #happy #letsdance #dirtydancinginthemoonlight👌,surprise
This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. ,surprise
and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets ,surprise
Once I have sent a pitch to a brand I close all tabs relevant to them instantly. Thats the kind of detachment I create for myself. #serious,surprise
No @Chrishilly1987 for MOS 😡  #shocking Leads from the front 💪🏻,surprise
@laray_jenkins2 @SportsInsights yeah I know it unless our offense can get something going. That's a big if,surprise
so I picked up my phone!!!' #shocking 😳,surprise
.@WotzupCapeTown - thanks for sharing! Surprise guests! @HumanJurgen &amp; visiting US Tenor Sax @CunninghamColin. #livemusic #capetown #blues,surprise
inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho,surprise
Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO,surprise
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ,surprise
Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,surprise
@JaredWyand @ilovetailgating the beak on that woman is almost as shocking as the low IQ of her followers.,surprise
You make me breathless.,surprise
@AliKhanSays Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing.,surprise
Well i did hear once before that girls are attracted to men that look like their dad!  👌 ,surprise
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears ,surprise
Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl,surprise
"This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!",surprise
"@LucidHurricane_ wait, you mean he wasn't armed with a book? #shocking",surprise
@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly,surprise
GUY was such a video I'm shaking @ladygaga,surprise
Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,surprise
#WTF @NYSCHereToHelp @NYSC allows #gym  #atmosphere! #jumpship #nasty #atmosphere #unprofessional,surprise
You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic,surprise
Panpiper playing Big River outside The Bridges in SR1 ,surprise
Watch this amazing live.ly broadcast by @__.mila.__  #musically,surprise
Rear garden alarm activated  at Telford house at 106.4.,surprise
The #chiropractor makes me so #happy.,surprise
Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!,surprise
Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia,surprise
How did Ryan Murphy create both #AHS and #glee \nSo different,surprise
A @FirstBSA not turning up? Why am I not surprised. Late for work again! ,surprise
"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking",surprise
@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin,surprise
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,surprise
Why did Alex just growl at me.. 😂😂😂,surprise
@EBled2 Great to have you as our tournament chair and award was #serious,surprise
And here we go again 😓 ,surprise
"@ImNotInfected — rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and —",surprise
@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔,surprise
@kayleighmcenany  @DonaldJTrumpJr Is that really all you can offer for those who sacrifice daily to keep you safe...? @kayleighmcenany ,surprise
A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over,surprise
@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,surprise
Ok it really just sunk in that I'm seeing the 🐐 in a few hours.. wow 🙄🙄,surprise
@HeyCaraJay I am inconsolable at this GIF in context,surprise
I would just give her with their naked body. ,surprise
I don't get how people can leave their phone on don't disturb all day...does your mom not threaten you when you don't respond within seconds,surprise
@LeeMorris7 I had no idea until I came off air directing at 7pm #shocking 😕,surprise
@britishairways term 5 security queues at arrivals #shocking,surprise
@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright,surprise
Bridesmaid dresses: having carnal delight in addition to separates: RFpBAX,surprise
y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,surprise
@JustinRow10 dude the new madden 17? Haha,surprise
@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking,surprise
Absolutely shocking. The decline of Rooney is a little embarrassing really!,surprise
"@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃",surprise
Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror,surprise
"@colmjoconnor well it was after my heyday too I'm afraid, I was expecting 1st baby I reckon. Now aged 15 *gulps* I'm so old :-)",surprise
Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC ,surprise
I told my therapist that I'm on the dance team and now she's unhappy with me.,surprise
incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays,surprise
@darcomafloy OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--,surprise
When my friends send me ballons and fireworks through text...#amazing #smiling,surprise
@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism,surprise
Just reached 10k followers - WOW - thanks blues #mcfc #ctid,surprise
Am I the only one with parking sensors who still manages to reverse into things? ,surprise
"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",surprise
How had Matty Dawson not scored there!!!!! ,surprise
@BitchestheCat Look at those teef! ,surprise
My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 ,surprise
The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16,surprise
@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff,surprise
This is #horrible: Lewis Dunk has begun networking #a Neo-Geo with a his holiday home in Mexico.,surprise
Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark,surprise
I should really study today for chemistry but playing madden is just way more fun.,surprise
The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.,surprise
"I lost my wallet, then found it, then lost it again AND THEN FOUND IT!!!!! \nCollege is brazy",surprise
Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised ,surprise
"@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since.  #Autumn",surprise
Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad #shocking,surprise
"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! 👏👏👏",surprise
8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco,surprise
Who's not going to hoco and wants to go to fright fest this Saturday??,surprise
but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****),surprise
can't believe Achilles killed me! ,surprise
@BjerkeDanielle @FunnySayings lol that's hilarious,surprise
I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill ,surprise
@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?😂 harsh,surprise
I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all,surprise
@xBladeMania 'I didn't see them???' huff.,surprise
@crazace76 it looks cool and animated well for pixel art !,surprise
"Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!",surprise
I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown,surprise
Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,surprise
"Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO",surprise
Watch this amazing live.ly broadcast by @maisiev #lively #musically,surprise
What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity,surprise
Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz ,surprise
I never let anything below me concern me.,surprise
Accept the challenges so that you can feel the exhilaration of victory. George S. Patton\n#quote #motivation #entrepreneur,surprise
"I did the dishes yesterday, fell asleep, woke up to the sink full and I didn't even eat dinner but I have to do the dishes.",surprise
I'm buying art supplies and I'm debating how serious is it to buy acrylic paint.,surprise
"Does anyone know, are both Sims in a dual sim phone both locked to the same network! ",surprise
@soboleskih Okay this is hilarious,surprise
Accept the challenges so that you can feel the exhilaration of victory!!,surprise
"@Diana_Buds well, did she make you laugh with her panic mania or not??¿",surprise
Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures!  #dental,surprise
"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye #breezy",surprise
@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol,surprise
Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ,surprise
i fix a clever ritual to make you feel frolicsome,surprise
That last #madden commercial 😆😆😆😆😆😆 #TNF,surprise
So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking,surprise
"@followAdamA looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal",surprise
@Phin_MacCool That’s shocking,surprise
@slashersocial #horror H3LL I SURE DID!!! LOL\nHappy about this decision. :),surprise
Caballero is shocking,surprise
"@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;",surprise
@KWAYNTjoia it's exhilarating,surprise
"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored",surprise
@AshleyCWilson @MrDavidHobbs @IndyCaronNBCSN Glad the TV coverage was so successful because the attendance looked pretty dismal.,surprise
"@GeordieTommy_ @Xbox High school or not, it's still shocking. Just because you love Xbox. Good luck tomorrow! 💪",surprise
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,surprise
the day they disclosed they caught her googling cholroform we were fucking aghast,surprise
Watch this amazing live.ly broadcast by @katyy.mae  #musically,surprise
Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad ,surprise
"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious",surprise
Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,surprise
@BoardEveryday @turnorder @pinchback21 80s new wave/techno - or jazz / blues depending my mood,surprise
Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married😭 #nochance #KindaDontMind😉,surprise
"@ccgdavidson I remember being awestruck looking around thinking, 'You could fit the entire population of our town in here ten times over.'",surprise
@EmilySmissaert @navinrmal it's a shocking revelation!!!!,surprise
@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x,surprise
chirp chirp! what a beautiful white and red bird! 🐦,surprise
"@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting",surprise
why are people so angry toward veggie burgers at in n out wtf,surprise
@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE #awful,surprise
new tires &amp; an alarm system on my car. fwm now!,surprise
"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment ",surprise
Watch this amazing live.ly broadcast by @broitzmax  #musically,surprise
"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking",surprise
The @Orioles are in contention and hosting @RedSox nation and Camden is empty ,surprise
.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying,surprise
@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking,surprise
Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit,surprise
omg i just heard my dads alarm go off have i really been up all this time,surprise
"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins",surprise
Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤.,surprise
@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? ,surprise
@JamieSmart93 that was shocking!,surprise
I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous,surprise
Ibiza blues hitting me hard already wow,surprise
@iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood? #thegoldbergs,surprise
"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",surprise
@tannerfox awe cnt wait to see,surprise
@PixelMonsterYT @TeamGE0 @IZEDEPTIC @ztumtum @CrimtideTV @LtGrandslam @Slinkercorn Bahahahaha Dean looks hilarious and damn I got fat,surprise
@CapehartJ agree!  Those latest polls #alarming,surprise
"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",surprise
THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. ,surprise
@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.,surprise
@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,surprise
The best revenge is massive success. –Frank Sinatra,surprise
@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,surprise
My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing ,surprise
Town is lively. Something happen?,surprise
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily ,surprise
@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... #shocking,surprise
Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,surprise
The ecosystem is meant to break thru the wall of #apprehension. It's easy to follow a fave music star &amp; watch their goings on–but #dentists?,surprise
Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious,surprise
Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,surprise
@DSWT I despair at this madness! It's beyond #shocking it's cold blooded murder!  How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay,surprise
@BokuNoGio AND his momma was worse than Tony sopranos momma #wow  #history #major,surprise
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,surprise
"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.",surprise
Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening #astounded #youwouldntreadaboutit,surprise
@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special,surprise
"Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch.",surprise
@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was #shocking,surprise
Will BYU's offense score 24+ vs WVU?,surprise
".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking",surprise
@gmbremer is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems.,surprise
@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes,surprise
@teenageic0n_ you'll be pleased to know my family are blues,surprise
