Tweet,label
@BigLepley @angela31694996 @TheIndigoArrow Want to start a biker gang together when the GTA Online Biker DLC comes out?,"joy,"
@Kristiann1125 lol wow i was gonna say really?! haha have you seen chris or nah? you dont even snap me anymore dude!,"surprise,joy,disgust,anger"
"It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.","sadness,"
Ive felt surprisingly gloomy about my bad scouts today :'D but i recognize that it's all just RNG and yeah I didnt spend that many gems,"sadness,"
"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway","disgust,anger"
@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think they’re fighting against.,"disgust,anger"
@loismackey_ @Dory nah way that's horrible,"disgust,anger"
@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !,"fear,disgust,anger"
angel delight is my everything,"joy,"
Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG,anger
In dire need of a worship session to just let go of everything,"fear,sadness,"
Brb going to sulk in bed until Friday,"joy,disgust,sadness,anger"
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,"joy,"
This is the first time I've been sober on my birthday in 6 years. #recovery #sobriety #sober #soberissexy #sobernative,"joy,"
Weak people revenge. Strong people forgive. Intelligent people ignore.,anger
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,anger
"I'm so proud he understands this, he shows love, thought and compassion    and it's not done in a clouded way..","joy,"
Why have I only just started watching glee this week I am now addicted 🙄 #glee #GLEEK,"joy,"
@Bridget_Delia @originalaubs omg that's terrible,"fear,disgust,sadness,anger"
"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...","fear,"
"Jorge deserves it, honestly. He's weak.  #90dayfiance","disgust,anger"
Modern family never fails to cheer me up. Especially Phil.,"joy,"
Sometimes I get to sit back and be proud of myself for pleasing Him so well.,"joy,"
Follow me on Snapchat 👻 Carlabtst15 #snapchat ,"joy,"
@lemonlover666 'shit' doesn't even begin to describe these fiery little demons straight from hell 🌝🌚 ;),"disgust,anger"
It's way too hard not to get discouraged.,"sadness,anger"
@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer,"surprise,joy,"
"Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff","fear,disgust,anger"
Manchester derby at home ,"joy,"
"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern","surprise,fear,disgust,anger"
"@Girlandlurchers Yep, peeps on here always out to cheer others up! I'm fine, drooling at GBBO x","joy,"
@JaredWyand Maybe if it was transgender the media would cover it #outrage,"sadness,anger"
her; i want a playful relationship\nme; *kicks her off the couch*,"joy,"
Romero is fucking dreadful like seriously my 11 month old is better than him.,"disgust,anger"
Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts,"joy,"
Since the 'update' my @iPhone loses power nearly 40% faster. ,"disgust,sadness,anger"
"@KatherineArabis It’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.","disgust,anger"
"All clouded out.\n\n Considering using a camera, 1) star trails 2) eyepiece projection.","joy,"
@KMunie7 @KaranEsch Helluva lot more animated than they were for the actual game &gt;.&lt;,"joy,"
@onefumi oh I see. I've seen so many people mourn the loss that I was surprised to see your tweet. I suppose same old here in SA,"surprise,sadness,"
"Anger, resentment, and hatred are the destroyer of your fortune today.",anger
Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals,"joy,"
@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 ,"disgust,sadness,anger"
"@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs","joy,anger"
so gutted i dropped one of my earrings down the sink at school,"sadness,"
The Quarterback' wrecks me every time.. #glee,"joy,"
"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom","disgust,"
"Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.","joy,"
"it's still not sunk in that im seeing joe next month, im so grateful and excited shit","joy,"
"It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban.","joy,"
I'm so bored and fat and full and ridiculously overweight and rolls galore ,"disgust,sadness,"
The Sunderland time line is quite funny with all the doom &amp; gloom in facing us and the long trip to us midweek. #whatgoesaroundcomesaround,"joy,"
"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work ","joy,"
"@happyandbashful Flirt, simper, pout, repeat. Yuck.","disgust,anger"
"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.","disgust,anger"
There's this Bpharm4 guy Eish that guy brings anger into my life. When I see him nje like darkness fills me @RamatsobaneM will know,"disgust,anger"
Soooo badly want to dye my hair dark but have never been dark before soooo torn 😭😭😭,"disgust,sadness,anger"
"Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb",anger
Nor hell a fury like a woman scorned -- William Congreve,"fear,anger"
@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind ,"disgust,sadness,"
@matthew_meadows Since it's a friend of Pereg's I don't want to offend :) #Peace,"joy,sadness,"
"@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it #sad","sadness,"
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness ,"disgust,sadness,anger"
"Val got a little too big for her hiking boots with that bakewell, the little terror #GBBO","fear,joy,"
@Myahrissavietta I'm cheery now 😘😉,"joy,"
Bridget Jones' Baby was bloody hilarious 😅 #BridgetJonesBaby,"joy,"
I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,"fear,joy,disgust,sadness,anger"
@dublinwaltz bts' 화양연화 trilogy MV is my all time fav🙌 quite gloomy but beautiful as well✨,"joy,"
Brad Pitt being investigated for child abuse?! this all just got really #dark,"disgust,sadness,anger"
Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh,"surprise,joy,"
@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry,"disgust,anger"
"@DDogsScout 'Oh!' Almost with odd cheerfulness, Big Boss offers: 'Muzzle flash blinding. Accidental by the guy who became my best friend.'","joy,disgust,anger"
Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! #hilarious,"joy,"
Need a new outlet for #rage,"disgust,anger"
Watch this amazing live.ly broadcast by @brooks_swaggysquad  #musically,"joy,"
Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo,"joy,"
@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph,"joy,"
@PatBlanchfield so you mean “like Uber but for despair for someone other than the driver',"disgust,"
@buzzlightbeard2 If you don't love yourself... Honesty is the best policy #smile,"joy,"
"@healeyraine I'm offended, I actually am","sadness,anger"
"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ","disgust,sadness,anger"
Gaaaaaaaad! Should have stayed in London!,"disgust,sadness,anger"
@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales #lost,"joy,sadness,"
"@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.","disgust,anger"
"@TheSandraGal Glad to see that you're having fun in the sun. Water sports are always fun, challenging, and exhilarating. #happiness #beauty","joy,"
@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain ,"disgust,anger"
@andreasarahco do you actually heely on campus bc this should scare you,"fear,"
#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm,"surprise,joy,"
@STLouis_RamsFan their whole team is limited when they're on the field. ,"joy,"
"Happy Birthday, LOST! / #lost #dharmainitiative #12years #22september2004 #oceanic815","joy,"
"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression  #anxietyprobz","fear,sadness,"
"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot","surprise,joy,"
The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman,"joy,"
People who go the speed limit irritate me,"disgust,anger"
#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX,"joy,"
Last @LGCanada product I buy - I promise! Absolutely  #CustomerService,"disgust,anger"
@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...,"fear,disgust,anger"
@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,"disgust,sadness,anger"
@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --,"disgust,sadness,anger"
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ ,"fear,"
"@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'","joy,"
My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years,"disgust,sadness,"
"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole","disgust,sadness,anger"
I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.,"disgust,anger"
@AzyraiZelo I am shy xD,"fear,sadness,"
After what just happened. In need to smoke. ,anger
@ATrumping hahahahahaha!! Oh gosh. You are hilarious. A black man trying to keep racism alive. Get out of here man.,"joy,disgust,anger"
Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger
Chris ate all my mac n cheese so imma eat all his taffy #revenge,"joy,disgust,anger"
"@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s.","joy,"
@BuzzFeed so this houses will get into my instestines and scare my poop and I'll shit my pants?,"fear,disgust,anger"
I came to work for no reason 😩🔫\nI could've stayed in bed,"sadness,anger"
That old lady is cray cray #scared #BellaIsSoCute #awe #Empire,"fear,"
@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?,"disgust,anger"
hi my names anxiety and i have shaun,"fear,"
"Sometimes I like to talk about my sadness.  Other times, I just want to be distracted by friends, laughter, shopping, eating...  \n\n#MHChat","disgust,sadness,"
Noooooo @GBBOUK without #MaryBerry will be #awful #endofanera going 2b so #lost @Channel4 have bought a #lameduck there #notallaboutthemoney,"disgust,anger"
"Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in.","joy,"
"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭","joy,"
"@Cpt_SRogers_\n'Well it can go one of two ways. You either get over it and accept it, because it's not going to change, or you mope about --","disgust,anger"
"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz","fear,sadness,"
Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:),"joy,"
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; #delight! #isthereahelplineforthis,"joy,"
"Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity.","disgust,anger"
God we need a new goal keeper! They’re both horrific.,"disgust,anger"
@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 #nightmare,"fear,sadness,"
"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't ","surprise,sadness,"
"Everybody's worried about stopping #terrorism. Well, there's a really easy way: stop participating in it. -  Noam Chomsky","fear,"
wow almost all the T-Mobile stores in San Diego are out of Note7 replacements #sadness I need to get mine replaced,"sadness,"
I am worried that she felt safe. #unhappy,"fear,sadness,"
@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you,"joy,sadness,"
"I look at some of the average players that play at the min and pine Nani, Rafael , RVP ,","joy,"
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the ,anger
"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. ","joy,"
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,"joy,disgust,anger"
Nothing worse than an uber driver that can't drive. #awful,"disgust,anger"
"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet","disgust,anger"
Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,"joy,"
@RIPPoohSavage u know ion play that shit bout my weary brother,"disgust,anger"
@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees,"disgust,anger"
Happy Birthday @Brooke56_56 #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,"joy,"
"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.","fear,disgust,anger"
Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,"disgust,anger"
"We're in contained depression. Only new economic engine is #Sustainability, say Joel @makower + @markmykleby @ #VERGEcon. #NewGrandStrategy","sadness,"
Solid starts by #Bozzelli and #BenEvans. Hoping for a good #start !,"joy,"
@DepressedStride &gt; huff louder,"sadness,"
"@theclobra lol I thought maybe, couldn't decide if there was levity or not","joy,"
There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,"disgust,anger"
@Cherie_Fitz it's being extremely playful,"joy,"
@BarackObama I love Lizzy Warren's latest rage against Wall Street.,"joy,anger"
I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,anger
"CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…","joy,"
*Sigh* #depression #saddness #afterellen #shitsucks,"disgust,sadness,anger"
@Evan_McMullin He's spent his campaign dividing people up and pitting them against each other. His message is to fear and resent the 'other',"fear,disgust,sadness,anger"
@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen,"disgust,sadness,anger"
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful","disgust,anger"
I see I'll be hovering over the block button today with much glee.,"joy,"
"@LaneWoolery @FFKazman experience all plays a role in that, it's education and preparedness not fear","fear,"
"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful","disgust,anger"
@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness #delight #happyme,"surprise,joy,"
Summer officially ends today. #sadness,"sadness,"
@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone,"disgust,anger"
"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....","joy,"
@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible,"disgust,anger"
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! ","joy,"
final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,"sadness,"
@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?,"joy,disgust,anger"
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them ,"disgust,anger"
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,"disgust,anger"
@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!,"joy,"
I need a bit of #GBBO to cheer me up after a terrible day!,"sadness,"
When @idinamenzel says she's releasing more #IdinaParty tickets and you set an alarm to not miss it... #fingerscrossed #Idina.,"joy,"
@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees,"disgust,anger"
in my dream....They were trying to steal my kidney!!!  #blackmarket #whydidiwatchthat,"fear,anger"
I was not made for this world. #empath #unhappy,"sadness,"
"Df not be afraid to take a chance on peace, to teach peace, to live peace.Peace will be the last wordvof history Pope John Paul II","joy,"
"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat","sadness,anger"
i'm... nervous about this test rip,"fear,sadness,"
@enews #breezy deserve it..,"joy,"
"@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump","sadness,"
"@GOP she's ahead in the polls &amp; after Trumps dismal performance at upcoming debate, it will be an easy win for Hillary.","joy,"
Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,"joy,"
"@leighsteinberg April 25th, 2010 for me. Keep up the good work!! #sober #prouder","joy,"
"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism","joy,"
i was so embarrassed when she saw us i was like knvfkkjg she thinks we're stalkers n then she starts waving all cheerfully inviting us in 😩,"sadness,"
"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷","disgust,sadness,"
I can't wait for you to listen to my new single 'Mystery' and my new album😋. #newmusic #newsingle #newalbum #2016 #popmusic #dark,"joy,"
Your future is bright. #Remember,"joy,"
"Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so","fear,"
"@Harry_Styles 💖\nHeart so pure and smile\nso bright, I love you\nmore than the number\nof stars at night.\nKindly follow me please\nHarry?\n—90,127","joy,"
finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,"sadness,"
"As your own lives in order to complete our amazing life journey successfully, it is there. ","surprise,joy,"
@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months #horrible,"fear,anger"
Hope I sleep - no nightmare of Bakewell tarts #yuk  #GBBO,"fear,"
will brawndo cure my depression? @MikeJudge #Idiocracytoday,"sadness,"
"#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!","joy,"
#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge,"disgust,anger"
I dislike people who get offended by the littlest shit .,"disgust,anger"
@salutetroye you look adorable awe,"joy,"
"@warrensarahh @CjKiid awe, miss y'all too!:)","joy,sadness,"
"@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! 🎉👌🏻💙 #HotForMeTour","joy,sadness,"
@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. ,"joy,"
"@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory","joy,"
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,"fear,disgust,anger"
F'n morons u23 SMFH can't just be lackadaisical,"disgust,sadness,anger"
@shae_caitlin ur road rage gives me anxiety.,"fear,anger"
Rooney is 5 yards off the pace in a League Cup game against Northampton Town. Let that sink in for a moment. #MUFC,"joy,"
@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE,"joy,"
@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad,"sadness,"
"significantly, with a #bitter smile, 'let me","disgust,anger"
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible,"disgust,anger"
@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.,"disgust,sadness,"
@KennyCoble @Rosie these horrific situations will only get worse if trump is elected. vote Hillary.,"fear,"
@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.,"joy,"
in health we did a think about depression and now i feel like i have it,"sadness,"
@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,"joy,"
"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!","joy,"
Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.,"fear,"
“Worry is a down payment on a problem you may never have'.  Joyce Meyer. #motivation #leadership ,"joy,"
Muscled man with huge heart is messing with my brain and heart. #lost #confused,"sadness,"
Follow this amazing Australian author @KristyBerridge #fiction  #zombies #angels #demons #vampires #werewolves #follow #authorlove,"joy,"
@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,"fear,disgust,anger"
@rosalilium I'm wearing all black tomorrow to mourn. 😭💔,"disgust,sadness,"
@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,"fear,disgust,anger"
@TauDeltaPhiDK THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back home😍,"joy,"
"@MannersAboveAll *laughs louder this time, shaking my head* That was really cheesy, wasn't it?","joy,"
Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore,"surprise,joy,"
"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. ","disgust,sadness,anger"
When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,"fear,sadness,"
"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? ","disgust,sadness,anger"
@LeafyIsHere will showing off biceps scare you?,"fear,"
@TeamGrout glee,"joy,"
Awake at 5.30am with a seriously bad throat 😩😩😩😩😷🤒 glands feel huuuuuuuge and I'm in uni soon! #grim,"disgust,sadness,anger"
courage the cowardly dog is like american horror story for kids,"fear,"
This is awful,"disgust,"
Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee,"joy,"
A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .,"joy,sadness,"
@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process ,"sadness,"
"Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers","sadness,"
@downeysduckling nick fury,"disgust,anger"
and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,"fear,sadness,"
@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months ,"sadness,"
The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n  #inspire,"joy,"
"@alliex both, scrap *ll the rage instead",anger
Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious,"surprise,disgust,"
@Fra93_bruno wow I'm just really sadden by that. Terrible,"disgust,sadness,"
I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,"disgust,anger"
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,"disgust,sadness,anger"
