Tweet,label
@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen,disgust
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful",disgust
"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful",disgust
@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone,disgust
@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible,disgust
@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?,disgust
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them ,disgust
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,disgust
@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees,disgust
"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷",disgust
#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge,disgust
I dislike people who get offended by the littlest shit .,disgust
New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,disgust
F'n morons u23 SMFH can't just be lackadaisical,disgust
"significantly, with a #bitter smile, 'let me",disgust
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible,disgust
@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.,disgust
@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,disgust
@rosalilium I'm wearing all black tomorrow to mourn. 😭💔,disgust
@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,disgust
"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. ",disgust
"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? ",disgust
Awake at 5.30am with a seriously bad throat 😩😩😩😩😷🤒 glands feel huuuuuuuge and I'm in uni soon! #grim,disgust
This is awful,disgust
@downeysduckling nick fury,disgust
Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious,disgust
@Fra93_bruno wow I'm just really sadden by that. Terrible,disgust
I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,disgust
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,disgust
can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,disgust
"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",disgust
Eat my ass' is no longer an insult,disgust
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,disgust
@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,disgust
"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",disgust
"When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if I'm not elated 2 start a conversation with u",disgust
@swarbleflop @LightskinJesuSP they're both pretty awful when you look at them historically,disgust
broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto,disgust
@coopah Worst than going to the morgue to do a positive ID. #horrible Reuters,disgust
@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro,disgust
@TheOneSoleShoe that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest,disgust
"@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",disgust
Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 #terrible,disgust
"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",disgust
@Disneyland #nothappy and still #charging the #fullprice 😡😡 #fuming some your #bestrides 😳😳,disgust
Everyone is raging,disgust
Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,disgust
NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. #nlpoli - never dull,disgust
@ikhras @benglaze Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created #terrorism,disgust
"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. #shocking",disgust
@mikefreemanNFL \nIsn't OBrien supposed to be some sort of offensive genius ,disgust
Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.,disgust
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming,disgust
Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,disgust
@mrfisher81 Just my attempt at levity 😉,disgust
@aidankerrpol I think you should do. Get the fashion police involved. #shocking,disgust
@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,disgust
Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed,disgust
"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",disgust
Ppl like that irritate my soul,disgust
Pakistan continues to treat #terror as a matter of state policy says @MEAIndia. #UriAttack,disgust
@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,disgust
"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter ",disgust
"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",disgust
Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,disgust
"@Doubtism I'm not on about history or  other people, I'm on about you. I've bullied no one, I make three posts and you attack #bully",disgust
@ParamjitGarewal way to go #London. Nice job electing a #muslim #jihadist for mayor. Good luck with your future #terror attacks #sadiqkhan,disgust
@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive,disgust
"@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others either.",disgust
"If her legs aren't shaking, you're not doing it right.",disgust
India should now react to the uri attack..... #revenge,disgust
@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?,disgust
@lesyoung01 a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.,disgust
@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,disgust
#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of ,disgust
"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",disgust
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ,disgust
"Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",disgust
Why do people gotta start so much drama ? Shoot me ☹️,disgust
"@DrColJ @drshow #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind.",disgust
"@jennylhowe I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by.",disgust
"Have any of you ever stayed in hostels overseas? My only frame of reference is the movie Hostel, and we all know how that went.",disgust
Avoiding hearty basset hound no time present-time american the brave: YDXef,disgust
"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter ",disgust
Forgot to eat dinner and now I'm furious with everything and everyone,disgust
Constantly fucking boiling and it's not ok,disgust
Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer ,disgust
@punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped,disgust
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,disgust
@BigBossPeltonen \nLikewise #death #cutting #despair,disgust
They gonna give this KKk police bitch the minimum sentence..just wattch ,disgust
"@NigeriainfoFM #start football league, I think we should talk about the managers way of selection",disgust
#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !,disgust
@TheOneSoleShoe You're doing a terrible job exemplifying the values you espouse. Yesterday you lamented losing a generation of voters...,disgust
@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! ,disgust
"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL",disgust
#travelfail #virgin #virginaus and #etihad #nightmare ... And now we're also delayed. #obvs 🙄😠,disgust
#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz ,disgust
US you need to band together not apart #nevertrump he promotes hatred and fuels ,disgust
Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k ?,disgust
"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully",disgust
Are you serious??,disgust
@keyshamackie it's fucking dreadful for live footy matches,disgust
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ,disgust
"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2",disgust
@AaliyahLove69 I would be intimidated but I would like to think I would have manned up and helped.,disgust
Fake people irritate me,disgust
"@News24 #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met",disgust
@UndeadLayne @Lauren_Southern all the bully,disgust
"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",disgust
"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",disgust
Metal keeps you young and spry and keeps your hair luxurious.\n\nYES\n\nSHUT UP AND LISTEN TO ME,disgust
Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡,disgust
#TerrorStatePak @sardesairajdeep Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK?  Which is disputed.,disgust
@jdwmaguire 'They will be a formidable challenge' Roy Hodgson on Northampton Town *shudders*,disgust
I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt ,disgust
@DaddyION you and that awful music can take a walk... right off a cliff. K. 😘,disgust
@simondawkins23 @Titchlar81 clicked the wrong side was fuming 😭,disgust
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,disgust
"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger",disgust
@danhirtle @Bell Another unhappy customer.  #secreteyes,disgust
At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.,disgust
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser,disgust
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!,disgust
@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,disgust
... flat party and I instantly get bollocked about it. #fuming,disgust
@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job,disgust
@1BearTruth standard bitter response .... how's it feel to be the small club in a big city,disgust
“My friend do you fly away now? To a world that abhors you and I? All that awaits you is a somber morrow No matter where the winds may blow”,disgust
I refuse to be a chirp chirp girl,disgust
The #Texans should never play a prime time game again...this is #awful #TNF,disgust
Ffs 🙈 when things come back to haunt you... cringe bad cringe 🙋🏼👀🔫 👈 what a terrible gun that is,disgust
"Searching for someone to date ― on Tinder, at a bar, through friends ― can feel like an absurd nightmare. Or, at least, a series of",disgust
"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",disgust
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic ,disgust
Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,disgust
@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),disgust
Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh,disgust
Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,disgust
"But 'for me not to worry, they'll get a glass guy over and bill us for it'",disgust
"@andrewmcmeme nah, I asked really insightful teacherly questions so he could write a kickass report of his own. He will, sadly, never know",disgust
I got a short fuse when im sober.,disgust
"god, Facebook's design has started to remind me of MySpace in its heyday",disgust
@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..,disgust
@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy,disgust
"My house isnt always a mess but when it is, its when i have friends coming #mess #serious #twitter #problem #like #friends #filthy #home",disgust
@ChurdAllan fucked my coupon that goal! ,disgust
"Aberdeen st Johnstone, let's see who can punt it the furthest #awful",disgust
@JamieRJN She's all over the political map in her relentless pursuit of power.,disgust
"@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?",disgust
jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,disgust
@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up,disgust
"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",disgust
Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,disgust
Farting in a hot are car when your windows don't roll down is terrible. #gag #BresAdvice,disgust
I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch,disgust
I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming,disgust
After she threw me out I had to sedate her. With a damn horse tranquilizer.',disgust
@WHUFC_HUB @westhamtransfer @TheHammers_ I don't see any reason for optimism at this point. Just stringing together bad performances.,disgust
"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",disgust
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",disgust
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry,disgust
This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,disgust
"Two blankets, a hoody, and still no Eternal Sunshine to mope to.",disgust
India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan,disgust
@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer,disgust
@MlaStandard The depth that you've sunk to. You're readership deserves more.,disgust
@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck,disgust
I wish you stayed in Da Gump I'll make you panic like the last rapper,disgust
Projection is perception. See it in someone else? You also at some level have that within you. #anger ,disgust
"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton",disgust
@theurbanologist the tunnels! I shudder to think of the grimy tweets...,disgust
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,disgust
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",disgust
"Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'",disgust
im tired of people telling me the worry about me when in fact they probably never gave a fuck about me,disgust
@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,disgust
When someone rudely says all women should have long hair and your inner feminist tries not to rage,disgust
"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",disgust
"The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes",disgust
Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,disgust
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",disgust
"@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...",disgust
"And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-",disgust
"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",disgust
"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",disgust
@everycolorbot more like every color looks the same #triggered #colorblind ,disgust
Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿,disgust
@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down,disgust
so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,disgust
@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,disgust
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",disgust
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,disgust
All options are on the table - #revenge is coming.,disgust
Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016,disgust
@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either ,disgust
"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",disgust
@scotydoesntkn0 start buying Death Wish Coffee and shake hands with espresso every now and then.,disgust
@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking,disgust
"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",disgust
Drop Snapchat names #bored #snap #swap #pics,disgust
"@nigeriaLNG @TonyAttah #lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. #disappointed #weary however  #wewait",disgust
@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,disgust
@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? ,disgust
@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.,disgust
When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,disgust
@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,disgust
So grim being up at 6,disgust
@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,disgust
"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",disgust
Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,disgust
Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,disgust
"@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are #terrible",disgust
"@DevilsAdvcate @ManUtd absolutely boring.M a big Manchester United fan,  nd its really disappointing to see them play in ths dull boring way",disgust
@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible,disgust
"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",disgust
"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",disgust
Just seeing Alex revells face gets me angry,disgust
